artist,author,gernes,heart,name,star,view,words
"무트 Maut, 진사",권겨을,"Action,Adventure,Comedy,Drama,Fantasy,Josei,Mature,Psychological,Romance,Tragedy,Korean Novel,Adapted to Manga", 49 ,Kết Cục Của Nhân Vật Phản Diện Chỉ Có Thể Là Cái Chết,4.1,8396,31392
Kikuchi Seiji,Yoshioka Tsuyoshi,"Adapted to Anime,Adapted to Manga,Adventure,Comedy,Fantasy,Isekai,Magic,Romance,Shounen", 71 ,Kenja no Mago,2.1,9812,6893
N/A,Rotten Apple (로튼애플),"Action,Fantasy,Shounen,Web Novel,Adventure,Korean Novel", 153 ,Con Trai Cả Gia Đình Công Tước Trở Thành Quân Nhân(WN),4.8,12109,17918
N/A,陆凌零 (Lục Lăng Linh),"Drama,One shot,Romance", 15 ,Hẹn Ước Một Đời,4.6,3099,1333
"cocorip, 코코립","Muso,무소","Drama,Fantasy,Josei,Korean Novel,Romance,Web Novel", 32 ,Cuộc hôn nhân tay ba,4.3,7350,7515
Giuniu,Nozomi Kota,"Comedy,Drama,Ecchi,Romance,Seinen,Slice of Life", 641 ,Musume Janakute Mama ga Sukinano!?,4.9,49364,35568
Masa,Ren Eguchi,"Action,Adventure,Comedy,Cooking,Fantasy,Isekai,Web Novel,Slice of Life", 1665 ,Tondemo skill de isekai hourou meshi,4.9,777371,253499
Yamakawa,Asakura Hifumi,"Adapted to Manga,Fantasy,Shounen,Web Novel,Isekai", 269 ,Around 40 Otoko no Isekai Tsuuhan Seikatsu,4.7,50921,90557
Shiki Douji,Kawai Ko,"Action,Adventure,Cooking,Fantasy,Isekai,Magic,Shounen,Slice of Life", 185 ,Youhei-dan no Ryouriban,4.8,18382,28805
Gaou,Kimikawa Yuuki,"Adapted to Manga,Adventure,Comedy,Cooking,Fantasy,Magic,Shounen,Slice of Life", 423 ,Tsuihousha Shokudou e youkoso!,4.9,47863,53361
Kabocha,Mine,"Adapted to Manga,Adventure,Comedy,Fantasy,Magic,Martial Arts,Romance,Seinen,Suspense,Harem,Isekai", 939 ,Nidome no Jinsei wo Isekai de,4.8,219584,227652
Danmil,"Akizakura Hiroro, Sakurakawa Hiro","Adapted to Manga,Fantasy,Isekai,Otome Game,Reverse Harem,Romance,School Life,Shoujo,Gender Bender", 437 ,Nữ phản diện Cecilia Silvy không muốn chết nên quyết định giả trai,4.8,71369,50570
Suzuri,Meikyo Shisui,"Fantasy,Harem,Action,Ecchi,Isekai,Magic,Web Novel,Drama", 1379 ,Gun-ota ga Mahou Sekai ni Tensei Shitara ( WebNovel),4.5,616647,554504
Mappa Ninatta,Kusanagi Aki,"Comedy,Drama,Ecchi,Romance,School Life,Seinen,Slice of Life", 995 ,"Boku no Sensei wa, Houkago Kawaii Konyakusha",4.9,61034,43780
Nakamura,Kijima Ryuta,"Action,Fantasy,Harem,Mystery,Slice of Life,Supernatural", 133 ,"Weakest Occupation ""Blacksmith"" Become The Strongest",4,7736,6700
Matarou,Akagi Hirotaka,"Action,Comedy,Harem,Romance,School Life,Ecchi", 914 ,Deatte Hitotsuki de Zecchou Jorei!,4.8,132105,92479
Urata Asao,Hisumi,"Comedy,Drama,Harem,Romance,School Life,Science Fiction,Shounen", 465 ,Em là nữ chính thứ ba đến từ tương lai để cứu anh,4.3,26909,17545
Kazutomo Miya,Ameko Kaeruda,"Action,Comedy,Yuri,Magic,Shoujo ai", 400 ,"Onna dakara, to Party wo Tsuihou Sareta no de Densetsu no Majo to Saikyou Tag wo Kumimashita",4.9,42003,53366
Sogawa,Sushi Thunder,"Comedy,Drama,Romance,School Life,Slice of Life,One shot", 1252 ,Những ngày trú mưa cùng cô nàng gác cổng,4.9,65174,68559
Heiro,Miki Nazuna,"Action,Adult,Adventure,Ecchi,Fantasy,Harem,Mature,Romance,Supernatural", 578 ,"Isekai Saikou no Kizoku, Harem wo Fuyasu Hodo Tsuyoku Naru",4.6,34633,10504
Kodama Yuu,Sorano Kazuki,"Adventure,Comedy,Fantasy,Romance,School Life,Action", 641 ,Isekai Quest After School!,4.8,50264,68374
N/A,Ayane,"Comedy,Romance,Yuri", 47 ,I Will Become A Bully,4.7,4921,3641
N/A,pilosopotasya,"Comedy,Drama,Josei,Romance,Slice of Life", 248 ,23:11,4.7,141355,50715
Hihara Yoh,Nekoko,"Action,Adapted to Manga,Adventure,Comedy,Drama,Fantasy,Isekai,Magic,Romance,Slice of Life", 96 ,Disciple of Immortal,4.6,5171,2030
Miyama-Zero,Wakatsuki Hikaru,"Adult,Ecchi,Romance,School Life", 618 ,"A Returnee Classmate, Number One On The List Of People I Want To Kill, Became My Wife",4.9,30199,3864
N/A,双目囧囧,"Josei,One shot,Romance,Slice of Life,Web Novel,Chinese Novel", 26 ,If This Isn’t Love,4.9,2938,2345
N/A,Rikisui / 力水,"Action,Fantasy,Magic,Seinen,Web Novel", 214 ,"Saijaku Hakugai Made Sareta Kedo, Chou Nankan Meikyuu de 10 Mannen Shuugyoushita Kekka, Tsuyoku nari Sugite teki ga inakunatta~Bocchi Seikatsu Nagai Tame, Saikyou Dearu Koto no Jikakunaku Musouitashimasu.",4.5,25301,23143
Shirakomiso,Fukuyama Harushi,"Comedy,Drama,Romance,School Life,Slice of Life", 714 ,"1LDK, Soshite 2JK. 26-sai Salaryman, Joshi Kousei Futari to Doukyou Hajimemashita",4.8,48256,26742
Shion (しおん),Isaka Akira (ヰ坂暁),"Drama,Fantasy,Horror,Mature,Tragedy", 148 ,Vị Ngọt Em Nơi Đầu Lưỡi,4.7,8905,10712
Niθ,Kon Hoshizaki; 星崎崑,"Action,Adventure,Romance,Harem,Fantasy,Horror,Supernatural,Tragedy,Shounen,Slice of Life", 309 ,Oreniwa kono kuragari ga kokochi yokatta,4.8,22662,19512
Kannatsuki Noboru (神奈月昇),Iris (入栖),"Action,Comedy,Fantasy,Harem,Supernatural,Web Novel,School Life,Ecchi,Adventure,Martial Arts,Mystery,Romance", 3257 ,Magical★Explorer,4.9,1530644,236173
N/A,Shinsyong,"Action,Adventure,Drama,Fantasy,Korean Novel,Psychological", 206 ,Omniscient Reader's Viewpoint,4.8,38152,106192
N/A,Shin Noah (신노아),"Action,Adventure,Comedy,Fantasy,Korean Novel,Mature,Psychological,Romance,Seinen,Supernatural,Web Novel", 131 ,Thợ săn Tự sát Cấp SSS,4.8,12939,22577
Momomochi,Hazama Takashi,"Adapted to Manga,Comedy,Drama,Psychological,Romance,School Life", 89 ,Asahina Wakaba to Marumaru na Kareshi,5,3703,5623
N/A,Ichiei Ishibumi,"Action,Comedy,Drama,Ecchi,Fantasy,Harem,Romance,Shounen,Supernatural", 74 ,Dog God of the Fallen -SLASHDØG-,4.1,5723,1898
Rui Komatsuzaki,Kazutaka Kodaka,"Horror,Mystery,School Life", 60 ,Danganronpa Zero,5,9461,31447
Atiki,Kanda Natsumi,"Comedy,Drama,Fantasy,Psychological,Romance,School Life,Supernatural", 656 ,Zettai ni Derete wa Ikenai Tsundere,4.9,41378,62968
Makuwauni (まくわうに),Majikari (まじかり),"Action,Adult,Fantasy,Harem,Romance,Web Novel", 475 ,Cuộc phiêu lưu của pháp sư cắm sừng,4.1,108806,44922
Yappen,Makishima Suzuki,"Action,Adventure,Comedy,Fantasy,Slice of Life,Adapted to Manga,Supernatural", 297 ,"Welcome to Japan, Elf-san!",5,21633,104671
Hitaki Yuu,Antai,"Comedy,Action,Fantasy,Romance,Adventure,Harem,Psychological,Web Novel", 839 ,Isekai demo Bunan ni Ikitai Shoukougun,4.8,68972,99738
Hiten,Saginomiya Misaki,"Drama,Romance,Slice of Life,Supernatural", 491 ,Sankaku no Kyori wa Kagirinai Zero,4.8,27758,45136
Amami Mikihiro,Moroboshi Yuu,"Action,Adventure,Comedy,Fantasy,Harem,Magic,Romance,School Life,Adapted to Anime,Adapted to Manga", 754 ,Kuusen Madoushi Kouhosei no Kyoukan,4.9,115523,230995
U35,Yomi Hirasaka,"Comedy,Romance,Slice of Life,Yuri", 124 ,The Progress of Yuri is Especially Fast Before the Deadline,4.6,6781,11879
Katsumi Enami,Junpei Inuzuka,"Adapted to Anime,Cooking,Fantasy,Isekai,Slice of Life", 427 ,Isekai Shokudou,5,129328,260335
Eeru,Amamiya Kazuki,"Comedy,Ecchi,Isekai,Romance,School Life", 1954 ,Chuyện tình lãng mạn và hài hước của Anh Hùng và Phù Thủy chuyển sinh,5,74339,62161
Tosaka Asagi,Sakuma Sasaki,"Action,Adventure,Comedy,Ecchi,Harem,Isekai,Romance", 147 ,Mưu kế đê tiện tận diệt đám anh hùng của nữ thần,4.8,5076,3579
Haimura Kiyotaka,Tachibana Koushi,"Action,Adapted to Anime,Science Fiction,Super Power", 51 ,Itsuka Sekai wo Sukuu Tame ni – Qualidea Code,4.7,4614,1868
không có,Yoo Heonhwa (유헌화),"Fantasy,Isekai,Web Novel,Harem,Korean Novel,Tragedy", 1702 ,Dungeon Defense Web Novel Version,4.8,746876,573673
KWKM,Shinozaki Kaoru,"Action,Adapted to Manga,Adventure,Drama,Fantasy,Harem,Isekai,Magic,Romance,Shounen,Supernatural,Web Novel", 1677 ,Hazure Waku No【Joutai Ijou Skill】De Saikyou Ni Natta Ore Ga Subete Wo Juurin Suru Made,4.9,400826,87622
Ruroo,Reiji Kaitou,"Action,Fantasy,Romance,School Life,Adapted to Anime,Adapted to Manga", 166 ,Kikou Shoujo wa Kizutsukanai,5,12603,12249
Sune,Hanama Tomo,"Comedy,Ecchi,Harem,Romance,School Life,Shounen,Adapted to Anime,Adapted to Drama CD,Adapted to Manga", 1887 ,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,4.8,489061,460443
N/A,Satomura Shion,"Drama,Psychological,Romance,School Life,Web Novel,Harem", 675 ,"Thứ duy nhất có thể chạm vào con người đã vụn vỡ này, là bàn tay em",4.8,76230,20984
君밤,취룡,"Action,Adventure,Comedy,Mature,Korean Novel", 35 ,Valhalla Saga,5,3683,2502
029,Kumanano,"Action,Adventure,Comedy,Fantasy,Shoujo,Slice of Life,Isekai,Magic,Game", 2514 ,Kuma Kuma Kuma Bear,4.9,2673711,885758
Ichinose Land,Amakusa Shiro,"Action,Adult,Adventure,Ecchi,Fantasy,Harem,Isekai,Magic,Mature,Web Novel", 442 ,Reincarnated as an Elf Magic Swordsman: Paving a Path to His Peerless Harem,4.8,40870,26742
Takoman,NZ,"Action,Adventure,Fantasy,Korean Novel,Magic,Mecha,Shounen,Super Power,Supernatural", 265 ,Elsword: Time Trouble,4.6,112505,499561
Chiwawa Maru-チワワ丸,Marusei-まるせい,"Action,Adventure,Fantasy,Harem,Romance,Web Novel", 1268 ,"I, the Sacrifice, Somehow Killed the Evil God",4.7,216446,75434
Ichikawa Haru いちかわはる,Mukouhara Sankichi 向原三吉,"Harem,Romance,School Life,Slice of Life", 2410 ,"Tanin wo Yosetsukenai Buaisouna Joshi ni Sekkyou shitara, Mechakucha Natsukareta",4.9,312188,62338
N/A,500M Under The Sea; 해저500M,"Drama,Korean Novel,Mature,Romance,Shounen ai,Slice of Life", 29 ,Tình yêu vị kẹo mận,3.8,15859,22170
Konoe Ototsugu,Higashide Yūichirō,"Action,Drama,Mystery,Romance,Seinen,Supernatural", 29 ,Fate/Apocrypha,4.5,2692,6773
Redjuice,Satoshi Hase,"Action,Adapted to Anime,Adapted to Manga,Romance,Science Fiction", 132 ,BEATLESS,5,8825,21039
Coffee Kizoku,Matsuyama Takeshi,"Action,Adventure,Mystery,Romance,Science Fiction,Supernatural,Tragedy", 159 ,Kimi Shinita Mou Ryuuseigun,4.4,9964,2302
N/A,"Er Mu, 二目","Action,Fantasy,Harem,Magic,Mystery", 162 ,Release that witch,4.8,21809,27979
magako,Nagaoka Makiko,"Comedy,Drama,Romance,School Life,Slice of Life,Ecchi", 2471 ,"Kẻ ngây thơ, người từng trải, và câu chuyện tình của chúng tôi",4.9,288426,104068
Chuuou Higashiguchi,Tomoe Mou,"Adult,Drama,Horror,Mature,Psychological,Tragedy,Romance", 328 ,Khúc Hát Của Saya - Bản Chuyển Thể,4.9,57796,39212
Eihi,Enoshima Suzu,"Adapted to Drama CD,Adapted to Manga,Comedy,Fantasy,Romance,School Life,Web Novel", 323 ,Tsundere Akuyaku Reijō Liselotte to Jikkyō no Endō-kun to Kaisetsu no Kobayashi-san,4.7,35366,40403
Kurone Mishima,Tarou Hitsuji,"Action,Comedy,Ecchi,Fantasy,Harem,School Life,Supernatural", 1643 ,Rokudenashi Majutsu Koushi to Akashic Records,5,295505,177553
Spoon,로즈베네,"Drama,Fantasy,Josei,Korean Novel,Romance", 56 ,Tôi sẽ cướp lấy vị hôn phu của bạn tôi,3.8,8816,15302
Gin,Nahuse,"Action,Adventure,Mecha,Mystery,Science Fiction,Seinen,Fantasy,Web Novel", 1692 ,Rebuild World,5,419303,285750
N/A,Mitsuki Beni (三月べに),"Isekai,Magic,Romance,Shoujo,Fantasy,Slice of Life,Reverse Harem", 281 ,Reijou wa Mattari wo Goshomou,4.9,69211,123780
Daburyuu,Ryuyu,"Action,Adventure,Comedy,Fantasy,Harem,Isekai,Romance,Slice of Life,Web Novel", 2678 ,"Maou ni Nattanode, Dungeon Tsukutte Jingai Musume to Honobono Suru",4.9,740986,172103
Sanshouo,Alto,"Action,Adapted to Manga,Fantasy,Psychological,Shounen", 948 ,Zensei wa Kentei. Konjou kuzu Ouji,5,113124,45294
東西,Sengetsu Sakaki,"Adapted to Manga,Adventure,Fantasy,Harem,Isekai,Magic,Web Novel", 294 ,"Being Able to Edit Skills in Another World, I Gained OP Waifus",4.8,20332,22086
이유 / eu,흙수저,"Action,Adventure,Comedy,Fantasy,Harem,Korean Novel,Psychological,Seinen", 78 ,Regressor Instruction Manual,4.3,9156,5575
Kei,二日市とふろう,"Historical,Isekai,Romance,School Life,Tragedy,Web Novel,Mature", 382 ,Có hơi chút khó khăn để trở thành nữ phản diện trong Otome game lấy bối cảnh hiện đại này,5,43917,24157
N/A,Mitou Yuragi,"Comedy,Drama,Ecchi,Harem,Incest,Psychological,Romance,Web Novel,Tragedy,School Life,Slice of Life", 259 ,"Ore ni Trauma wo Ataeta Joshi-tachi ga Chirachira Mite Kuru kedo, Zannen desu ga Teokure desu",4.7,19209,4536
Ochau (おちゃう),Toudai (灯台),"Adventure,Comedy,Fantasy,Harem,Romance,Slice of Life,Isekai", 2956 ,"I Was Caught up in a Hero Summoning, but That World Is at Peace",4.9,1757402,413655
Keeji Mizoguchi,Hajime Kamoshida,"Comedy,Romance,School Life", 622 ,Seishun Buta Yarou Series,4.9,132512,42020
Momomochi,Hazama Takashi,"Adapted to Manga,Comedy,Drama,Psychological,Romance,School Life", 266 ,Câu chuyện giữa Asahina Wakaba và bạn trai của cô,4.4,27779,14788
Yashiro 惺架,Yasuaki Mikami,"Action,Adapted to Manga,Adventure,Comedy,Drama,Fantasy,Isekai ,Magic,Romance,Shounen,Supernatural,Web Novel", 1091 ,The Undetectable Strongest Job: Rule Breaker,4.8,152434,105235
Yoshitoshi ABe,Eiji Mikage,"Comedy,Drama,Mystery,One shot,Psychological,Romance,Slice of Life,Tragedy", 111 ,Bokura Wa Dokonimo Hirakanai,4.6,9219,41234
Gilse,高光晶; Takamitsu Akira,"Action,Fantasy,Harem,Romance,Adapted to Manga,Web Novel,Isekai", 1261 ,Kiếm sĩ được gọi là Thiên Kiếm Ma Thuật Sư,4.9,246709,176090
Hachipisu Wan,Amekawa Touko,"Adapted to Manga,Drama,Romance,Shoujo,Web Novel,Comedy,Slice of Life", 223 ,"Cô tiểu thư ngổ ngáo ở vòng lặp thứ 7, sẽ tận hưởng đời sống làm dâu một cách phóng túng tại quốc gia từng là kẻ địch",4.6,25464,30858
Unasaka うなさか,Kiri Kizamu 桐刻,"Adult,Ecchi,Romance", 427 ,Bảy ngày đầy rắc rối với cô vợ kuudere tương lai của tôi,4.9,15228,2881
Hanagata,Kaedehara Kouta,"Comedy,Romance,School Life", 1944 ,"Eikoku Kanojo wa ""Rabu Yuu"" jyanakute ""SUKI"" to iitai",4.8,204558,70302
PieroRabu,Lazy Cliché,"Adventure,Chinese Novel,Comedy,Slice of Life,Web Novel", 118 ,Strange Life of a Cat,4.9,22251,82285
pon-marsh,Swind,"Fantasy,Slice of Life", 25 ,The Coffee Shop in a Different World Station,3.7,2215,1823
DeeCHA,Ezo Gingitsune,"Action,Adventure,Comedy,Fantasy,Web Novel", 201 ,"Đã 10 năm kể từ khi nói câu ""Hãy giao mọi thứ ở đây lại cho tôi, đi trước đi"", tôi trở thành huyền thoại",4.2,16835,17049
Atiki,Kanda Natsumi,"Drama,Mystery,Psychological,Romance,Supernatural,Tragedy", 477 ,Kimi ga ita Utsukushii Sekai to Kimi no Inai Utsukushii Sekai no Koto,4.6,26265,11724
Takayaki,Shirakome Ryou (Chuuni Suki),"Action,Adventure,Comedy,Drama,Harem,Romance,Adapted to Anime,Adapted to Drama CD,Adapted to Manga", 6613 ,Arifureta Shokugyou de Sekai Saikyou,4.9,5965222,1972724
소차,Cha Seo Hyeon (자서현),"Action,Adventure,Drama,Fantasy,Historical,Korean Novel,Magic,Shounen", 306 ,How to live as the Enemy Prince - Sống dưới danh hoàng tử của kẻ thù,4.9,71144,104582
N/A,Thiên Tàm Tuyết Linh Chi,"Adult,Chinese Novel,Drama,Mature,Romance,Slice of Life,Web Novel", 14 ,Trọng sinh thiên kim trở về,3.2,19000,37407
Kaga Chisaku,Nyouro Kesseki,"Comedy,Romance,School Life", 919 ,"Nhỏ Gyaru lẽ ra tỏ tình với người u ám như tôi chỉ vì trò chơi trừng phạt, nhưng dù có nhìn kiểu gì thì cổ cũng yêu tôi mà!",5,21713,5107
N/A,Mitsuba sora,"Comedy,Romance,School Life,Slice of Life,Web Novel", 373 ,"When I asked her why the girl sitting next to me was so venomous, she said, “Because I want to marry you in the future,” and school life became a lot more fun",4.9,18391,4870
Hiharah Yoh.,Nekoko.,"Action,Adapted to Manga,Adventure,Comedy,Drama,Fantasy,Romance,Slice of Life", 711 ,Môn đồ của bất tử giả ~ Vị anh hùng bị tống xuống hầm ngục vì phạm thượng với Ác Thần~,4.9,48955,27958
Tsunako,Tachibana Koushi,"Fantasy,Gender Bender,School Life,Romance,Supernatural", 341 ,Ousama no Proposal,4.3,12129,15022
N/A,휘드리안,"Drama,Historical,Korean Novel,Magic,Mystery,Psychological,Romance", 20 ,Người tình ánh gương,4.1,4191,5817
Akiko Takase,Kana Akatsuki,"Adventure,Drama,Fantasy,Romance,Science Fiction,Slice of Life", 64 ,Violet Evergarden,5,4601,5626
sola,Toichi Satsuki,"Comedy,Romance,School Life,Slice of Life", 517 ,Cô em gái cosplay và cô nàng quê mùa thích thử quần áo.,4.9,14264,2387
Kantoku,Yomi Hirasaka,"Adapted to Anime,Adapted to Manga,Comedy,Ecchi,Romance,Slice of Life,Drama", 377 ,Imouto sae Ireba Ii,4.9,38277,73316
Shiromizakana,Sadanatsu Anda,"Comedy,Romance,Drama,Adapted to Anime,Adapted to Manga,School Life,Supernatural,Slice of Life", 224 ,Kokoro Connect,4.8,78683,220316
N/A,富士田けやき - Fujita Keyaki,"Action,Drama,Horror,Military,Psychological,Seinen,Web Novel,Tragedy", 266 ,Tòa tháp Nghiệp chướng,4.9,30128,60774
にゅむ,くろい,"Comedy,Drama,Romance", 947 ,"Dọn nhà ra Share House, sa vào người yêu cũ.",5,38479,10287
Nabeshima Tetsuhiro,"Yamazaki Hibiki, 山崎響 / Spa-ox","Comedy,Josei,Slice of Life", 115 ,Konyakuhaki Kara Hajimeru Akuyaku Reijou no Kangoku Slow Life,5,6590,8507
Fuumi,Togai Aoi,"Comedy,Romance,School Life", 3025 ,100 điều em không biết về senpai,4.9,437156,125303
Miyama-Zero,Ichiei Ishibumi,"Action,Adapted to Anime,Adapted to Manga,Adventure,Comedy,Ecchi,Harem,Magic,Romance,School Life,Shounen", 265 ,High School DxD,4.9,33910,54061
DSmile,Aya Hazuki,"Romance,Slice of Life", 99 ,Hozumi-sensei to Matsuri-kun to.,4.7,2392,2935
Canarinu (キャナリーヌ),Uchikawa Hiroko (内河弘児),"Comedy,Fantasy,Romance,Slice of Life,Web Novel,Isekai,Otome Game,Magic,Adapted to Manga", 1424 ,Akuyaku Reijou no Ani ni Tensei Shimashita,4.9,583428,254412
Rosuuri,Toowa,"Comedy,Romance,School Life", 784 ,"Có vẻ như Takane, bạn gái hiện tại, chắc chắn không muốn thua bạn gái cũ",5,22256,5431
N/A,OOKIDO Izumi,"Adapted to Manga,Historical,Romance,Web Novel,Isekai,Otome Game", 596 ,Tôi sẽ trở thành nữ phản diện lưu danh lịch sử,4.8,187674,88852
夕薙,玉兎,"Action,Adapted to Manga,Adventure,Drama,Ecchi,Fantasy,Harem,Web Novel", 220 ,Soul Eater of the Rebellion,4.9,15405,19331
N/A,이등별,"Action,Adventure,Fantasy,Martial Arts,School Life", 114 ,Sự thay đổi của cậu quý tộc ăn hại,4.8,8008,10918
Monda,Mishima Yomu,"Action,Adventure,Comedy,Fantasy,Isekai,Mecha,Otome Game,Romance,School Life,Science Fiction,Shounen,Drama,Reverse Harem,Mystery,Slice of Life,Tragedy,Magic,Super Power", 1729 ,Otome game Sekai wa Mobu ni Kibishii Sekaidesu: Marie Route,5,782884,154252
Shiba,Northcarolina,"Action,Adventure,Isekai,Magic,Supernatural,Romance", 688 ,Hametsu no Madou Ou to Gooremu no Banhi,4.9,46821,46477
Bunbun,Takedzuki Jou,"Action,Ecchi,Harem,Martial Arts,Mecha,Romance,Shounen,Supernatural", 398 ,Chronicle Legion – The Road of Conquest,4.7,27596,23730
Fuku Kitsune,Fukami Oshio,"Adventure,Comedy,Isekai,Slice of Life,Web Novel,Fantasy", 318 ,Isekai de Imouto Tenshi to nanika suru,4.9,35474,33135
Unasaka ~ うなさか,Nanaumi ~ 七烏未奏,"Comedy,Romance,School Life,Slice of Life", 1846 ,"Sau khi thất tình, cô bạn thuở nhỏ gắt gỏng của tôi lại ngọt ngào như kẹo đường.",4.9,215947,61352
Kamokamen,Usa Naraharu,"Drama,School Life,Shoujo ai,Supernatural,Yuri", 46 ,Nàng phù thủy và câu chuyện tình bất tử,4.7,1865,2487
Umibouzu,Nigojuu,"Action,Romance,Comedy,Mystery,Drama", 1749 ,"Tantei wa Mou, Shindeiru",4.9,638946,56767
Nekonabe Ao,Sazane Kei,"Action,Comedy,Ecchi,Fantasy,Romance,Shounen,Harem,Supernatural,Adapted to Anime", 1168 ,"Kimi to Boku no Saigo no Senjo, Arui wa Sekai ga Hajimaru Seisen",4.8,149935,167732
Kuro Namako,Kishima Kiraku,"Romance,School Life,Drama,Comedy,Slice of Life", 1981 ,Nếu cứu một nữ sinh cấp ba đang tính nhảy lầu thì sao?,4.9,109646,35564
Nozomi Tsubame,Tomohashi Kametsu,"Adventure,Comedy,Fantasy,Harem,Romance,Shounen,Adapted to Manga,Web Novel", 1774 ,S Rank Boukensha de aru Ore no Musume-tachi wa Juudo no Father Con deshita,4.9,192384,36507
JUNA,Tougoku Hudou,"Adapted to Manga,Adventure,Comedy,Ecchi,Fantasy,Harem,Romance,Seinen,Slice of Life", 118 ,Boku no Heya ga Dungeon no Kyuukeijo ni Natteshimatta,4.5,11868,5221
N/A,海利昂黎明星 ( Hải Lợi Ngang Lê Minh Tinh ),"Comedy,Drama,Psychological,Romance,Shoujo,Slice of Life,Web Novel,Chinese Novel", 1119 ,Thuần phục nàng Yandere,4.8,424520,717924
Tomose Toiro,Sazane Kei,"Adventure,Comedy,Ecchi,Fantasy,Game", 666 ,God is hungry for games. The ultimate brain battle of a boy who challenges the gods,4.9,42186,37484
Pirota ( ピロ汰 ),Yuuki Karaku,"Action,Adapted to Manga,Adventure,Fantasy", 87 ,Virus Tensei kara Hajimaru Isekai Kansen Monogatari,5,4582,6557
Ruck,Sook-Im,"Adventure,Comedy,Fantasy,Mystery,Slice of Life,Supernatural, Web Novel,Korean Novel", 135 ,When the Third Wheel Strikes Back,4.8,15930,17652
알터,Ki Wol Wol,"Action,Comedy,Fantasy,Korean Novel,School Life,Science Fiction,Shounen", 77 ,Chơi lại vai phụ hạng EX từ một trường trung học danh tiếng,5,3994,3348
Tsutamori En,Tsukigami Saki,"Action,Adult,Ecchi,Fantasy,Isekai,Magic,Romance,Seinen,Shoujo,Web Novel", 240 ,I don't want to be crown princess,4.9,53669,72872
Siokazunoko,Nanato Nana,"Comedy,Romance,Shoujo ai,Slice of Life,Yuri", 116 ,"Làm VTuber và quên tắt stream, tôi bỗng trở thành huyền thoại",5,6458,2386
Ryuukeichi Andromeda,Nanasawa Matari,"Action,Drama,Fantasy,Mature,Psychological,Seinen", 44 ,Karin wo Idaita Shoujo,4.7,2472,7105
Suya Maromi,Nora Usagi,"Comedy,Romance,School Life", 1591 ,"No One Believed Me. If You Say You Believe Me Now, It’s Too Late",5,110467,10593
Kagachi Saku,Yukihito,"Comedy,Romance,School Life,Slice of Life", 1526 ,"Tonari no Kuuderera wo Amayakashitara, Uchi no Aikagi wo Watasu Koto ni Natta",4.9,75898,36004
Hotosouka,Miyama Suzu,"Action,Adapted to Manga,Adventure,Comedy,Drama,Ecchi,Harem,Magic,Romance,Supernatural,Web Novel", 325 ,"Yuusha Party wo Tsuihou Sareta Beast Tamer, Saikyou Shuzoku Nekomimi Shojo to Deau",5,19004,2903
Akinashi Yuu,Hikaru Sugii,"School Life,Slice of Life,Romance,Adapted to Manga", 207 ,Tiếng Vọng Thiên Đường,4.7,15006,2853
John Dee,Kotobuki Yasukiyo,"Action,Adventure,Comedy,Drama,Fantasy,Isekai,Shounen,Super Power,Romance,Ecchi,Gender Bender,Harem,Magic", 3828 ,Arafoo Kenja No Isekai Seikatsu Nikki,4.9,3560229,737412
Hiro,Tone Koken,"Adapted to Anime,Adapted to Manga,Slice of Life", 27 ,Super Cub,4.1,7843,7367
N/A,Nekokuro,"Drama,Romance,School Life,Slice of Life", 250 ,"I Went Out With a Losing Heroine, But Before I knew It, My Childhood Friend, Who’s Supposed to be The Winning Heroine Thought We Were Dating, Got Angry and Went Into an Argument",4.6,19170,8981
N/A,Juichiro Hitsujiyama,"Comedy,Drama,Mystery,Psychological,Romance,School Life", 77 ,Kaguya-sama wa Kokurasetai ~Shuuchiin Gakuen Nanafushigi~,4.5,10898,42595
N/A,Sena Hideaki,"Action,Adventure,Drama,Fantasy,Mecha,Science Fiction", 68 ,Shōsetsuban Doraemon - Nobita to Tetsujin Heidan,5,7465,11785
Raemz,Hiromu,"Adapted to Manga,Comedy,Harem,Psychological,Romance,School Life", 1191 ,Chitose-kun wa Ramune Bin no Naka,4.8,129967,19680
N/A,Gammon (ㅁ감몬),"Fantasy,Romance,Shoujo,Web Novel,Korean Novel", 40 ,"Gửi anh, chàng trai không thuộc về em",4.7,4080,6373
N/A,Sergeant Kinako,"Action,Comedy,Fantasy,Harem", 890 ,Seijo no Kaifuku Mahou ga Dou Mitemo Ore no Rekkaban na Ken ni Tsuite,4.7,163620,46586
Moran,리샤,"Adventure,Comedy,Fantasy,Korean Novel,Psychological,Romance,Shoujo,Web Novel", 208 ,The baby raising a devil,4.9,32347,44683
Tam-U,Oosaki Isle,"Action,Adventure,Comedy,Fantasy,Mystery,Romance,Supernatural,Shounen,Slice of Life,Web Novel,Harem", 5103 ,Shinja Zero no Megami-sama to Hajimeru Isekai Kouryaku,4.9,5087872,386206
Takamine Nadare,Mishima Yomu,"Action,Adventure,Comedy,Fantasy,Harem,Isekai,Magic,Mecha,Military,Science Fiction,Shounen,Super Power,Web Novel,Adapted to Manga", 3190 ,Ta là chúa tể độc ác của Đế Quốc liên thiên hà!,4.9,926302,316520
